,number_of_rooms,area_size,has_elevator,year_built,annual_fee_sek,annual_cost_sek,region_processed_bromma,region_processed_centrala sundbyberg,region_processed_gröndal,region_processed_hammarby sjöstad,region_processed_kungsholmen,region_processed_råsunda,region_processed_södermalm,region_processed_vasastan,region_processed_årsta,region_processed_östermalm,has_balcony_nej,has_balcony_unknown,cleaned_floor_number,brokerage_firm_processed_erik olsson fastighetsförmedling,brokerage_firm_processed_fastighetsbyrån stockholm - södermalm,brokerage_firm_processed_länsförsäkringar fastighetsförmedling solna,brokerage_firm_processed_notar,brokerage_firm_processed_tradition mäkleri,price_sold_sek
1445,3.0,65,True,1969.0,2697,12000,False,False,False,False,False,False,False,False,False,True,False,False,5.0,False,False,False,False,False,8000000
1446,3.0,73,True,2006.0,4156,0,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,True,False,5800000
1447,1.0,29,True,2023.0,1935,4200,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False,1850000
1448,4.0,85,True,2014.0,4446,0,False,False,False,False,False,False,False,False,False,False,False,False,9.0,False,False,False,False,False,7200000
1449,3.0,97,True,1911.0,6249,4680,False,False,False,False,False,False,False,False,False,False,True,False,2.0,False,False,True,False,False,5100000
1451,2.0,55,True,1992.0,4331,6200,False,False,False,False,False,False,False,False,False,False,False,True,1.0,False,False,False,False,False,1975000
1452,3.0,80,True,2006.0,6595,0,False,False,False,False,False,False,False,False,False,False,False,False,6.0,False,False,False,False,False,3275000
1453,3.0,81,True,1981.0,3075,7200,False,False,False,False,False,False,True,False,False,False,False,False,2.0,False,False,False,False,False,6950000
1454,3.0,78,True,2012.0,5203,9300,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False,3100000
1455,1.0,40,True,1927.0,2283,0,False,False,False,False,False,False,True,False,False,False,True,False,1.0,False,False,False,True,False,3050000
1456,4.0,95,True,2018.0,5260,22796,False,False,False,False,False,False,False,False,False,False,False,False,3.0,True,False,False,False,False,6195000
1457,3.0,745,True,2017.0,4210,0,False,False,False,False,False,False,False,False,False,False,False,False,5.0,False,False,True,False,False,5860000
1458,3.0,91,True,1989.0,5565,4168,False,False,False,False,False,False,False,False,False,False,False,False,7.0,False,False,False,False,False,4250000
1459,3.0,78,True,1913.0,3386,0,False,False,False,False,False,False,False,True,False,False,False,True,1.0,False,False,False,False,False,7995000
1460,2.0,63,True,1977.0,3998,0,False,False,False,False,False,False,False,False,False,False,False,False,3.0,False,False,True,False,False,3300000
1461,1.0,31,True,2021.0,2393,5400,False,False,False,False,False,False,False,False,False,False,False,False,3.0,False,False,False,False,False,1950000
1462,2.0,50,True,1959.0,4245,3200,False,False,False,False,False,False,False,False,False,False,False,False,5.0,False,False,False,False,False,2100000
1463,2.0,464,True,1929.0,1172,7392,False,False,False,False,False,False,False,True,False,False,True,False,2.0,False,False,False,False,False,4300000
1464,2.0,41,True,2020.0,3169,5287,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False,1700000
1465,2.0,60,True,1986.0,3151,0,False,False,False,False,True,False,False,False,False,False,False,False,6.0,False,False,False,False,False,5200000
1466,1.0,241,True,1939.0,1850,0,False,False,False,False,False,False,False,False,False,False,True,False,3.0,False,False,False,False,False,2250000
1468,1.0,31,True,1932.0,1519,2364,False,False,False,False,False,False,False,False,False,False,True,False,4.0,False,False,False,False,False,3550000
1470,2.0,625,True,2016.0,3777,0,False,False,False,True,False,False,False,False,False,False,False,False,7.0,False,False,False,True,False,4710000
1471,1.0,31,True,1942.0,2453,6500,False,False,False,False,False,True,False,False,False,False,True,False,1.0,False,False,False,False,False,2350000
1473,2.0,53,True,1947.0,3730,0,False,False,False,False,False,False,False,False,False,False,False,False,3.0,False,False,False,False,False,3450000
1474,2.0,56,True,2009.0,4271,0,False,False,False,False,False,False,False,False,False,False,False,False,4.0,False,False,False,False,False,2340000
1475,2.0,59,True,1906.0,2442,0,False,False,False,False,False,False,False,True,False,False,False,False,1.0,False,False,False,False,False,6400000
1476,2.0,69,True,1927.0,3204,0,False,False,False,False,False,False,False,False,False,False,True,False,4.0,False,False,False,False,False,7000000
1477,3.0,66,True,1953.0,3567,9240,False,False,False,False,False,False,False,False,False,False,False,False,2.0,True,False,False,False,False,3800000
1478,2.0,37,True,2019.0,2211,0,False,False,False,False,False,True,False,False,False,False,True,False,7.0,False,False,True,False,False,2950000
1479,3.0,72,True,1996.0,5816,7560,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False,2400000
1480,2.0,415,True,2012.0,3313,0,False,False,False,False,False,False,False,False,False,False,True,False,1.0,False,False,False,False,False,2795000
1481,1.0,25,True,1929.0,1213,8526,False,False,False,False,False,False,False,False,False,False,True,False,4.0,False,False,False,False,False,2775000
1482,3.0,70,True,1942.0,2492,0,False,False,False,False,True,False,False,False,False,False,False,False,2.0,False,False,False,False,False,5850000
1483,2.0,49,True,1929.0,2402,0,False,False,False,False,False,False,False,False,False,True,False,False,2.0,False,False,False,False,True,5775000
1484,2.0,658,True,1965.0,3584,0,False,False,False,False,False,False,False,False,False,False,False,False,4.0,False,False,False,False,False,1600000
1485,2.0,64,True,2018.0,4842,0,False,False,False,False,False,False,False,False,False,False,False,False,4.0,False,False,False,False,False,2750000
1487,3.0,67,True,1929.0,4501,7080,False,False,False,False,False,False,True,False,False,False,False,False,2.0,False,False,False,False,False,7550000
1488,2.0,67,True,1945.0,3574,0,False,False,False,False,False,False,False,False,False,False,False,False,3.0,False,False,False,False,False,4640000
1489,3.0,51,True,1939.0,3428,8640,False,False,False,False,False,False,False,False,False,False,False,True,1.0,False,False,False,False,False,3540000
1490,3.0,77,True,2005.0,5194,10404,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False,3500000
1491,2.0,42,True,1924.0,3376,0,False,False,False,False,False,False,False,True,False,False,False,True,2.0,False,False,False,False,False,4350000
1492,3.0,865,True,1966.0,5324,10200,False,False,False,False,False,False,False,False,False,False,False,False,4.0,False,False,False,False,False,4120000
1494,3.0,75,True,2012.0,4022,10560,False,False,False,False,False,False,False,False,False,False,False,False,5.0,False,False,False,False,False,5875000
1495,2.0,59,True,1900.0,2733,9000,False,False,False,False,False,False,False,True,False,False,False,True,4.0,False,False,False,False,False,6560000
1496,3.0,74,False,1949.0,4222,7800,False,False,False,False,False,False,False,False,False,False,False,False,3.0,False,False,False,False,False,5100000
1497,3.0,98,True,1902.0,4829,0,False,False,False,False,False,False,False,True,False,False,False,True,5.0,False,False,False,False,False,11600000
1498,2.0,585,True,1957.0,3347,4200,False,False,False,False,False,False,False,False,False,False,False,False,6.0,False,False,False,False,False,2275000
1499,3.0,63,True,2023.0,4884,6000,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False,2300000
1500,2.0,59,True,2016.0,3950,5892,True,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,True,False,2595000
1501,2.0,51,False,1938.0,3420,9000,False,False,False,False,False,False,False,False,False,False,False,True,1.0,False,False,False,False,False,5195000
1503,3.0,87,True,1913.0,4227,4788,False,False,False,False,True,False,False,False,False,False,True,False,5.0,False,False,False,True,False,9950000
1504,2.0,673,True,1990.0,4176,0,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False,2450000
1505,2.0,595,True,1962.0,2927,5400,False,False,False,False,False,False,False,False,False,False,False,False,4.0,False,False,False,True,False,5695000
1506,2.0,46,False,1929.0,3808,4800,False,False,False,False,False,False,True,False,False,False,False,True,1.0,False,False,False,False,False,3495000
1507,2.0,36,True,1943.0,2676,3480,False,False,False,False,False,False,True,False,False,False,False,False,2.0,False,False,False,True,False,3750000
1510,2.0,59,True,1984.0,2187,7500,False,False,False,False,False,False,True,False,False,False,False,False,2.0,False,False,False,True,False,4795000
1511,3.0,78,True,1985.0,3040,3000,False,False,False,False,True,False,False,False,False,False,False,False,2.0,False,False,False,False,False,7700000
1512,3.0,81,True,1951.0,3220,0,False,False,False,False,False,True,False,False,False,False,False,False,2.0,False,False,True,False,False,5650000
1513,2.0,43,True,1939.0,2838,11328,False,False,False,False,False,False,True,False,False,False,True,False,2.0,False,False,False,False,True,4560000
1514,2.0,36,False,1929.0,2081,4600,False,False,False,False,True,False,False,False,False,False,False,True,2.0,False,False,False,False,False,3520000
1515,1.0,418,True,1992.0,3072,0,False,False,False,False,False,False,False,False,False,False,True,False,1.0,False,False,False,False,False,1795000
1516,5.0,116,True,1927.0,4174,8988,False,False,False,False,False,False,False,True,False,False,False,False,1.0,False,False,False,False,False,13400000
1517,2.0,59,True,1962.0,2211,0,False,False,False,False,False,False,False,False,False,False,False,False,5.0,False,False,False,False,False,3500000
1518,2.0,69,True,1969.0,5903,4800,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False,1220000
1520,3.0,92,True,1926.0,2979,6300,False,False,False,False,False,False,False,True,False,False,False,False,2.0,False,False,False,False,False,9925000
1522,1.0,225,True,1949.0,1176,3000,False,False,False,False,True,False,False,False,False,False,True,False,7.0,False,False,False,False,False,2295000
1523,1.0,29,True,1955.0,1977,4800,False,False,False,False,False,False,False,False,False,False,False,True,2.0,False,False,False,False,False,1400000
1524,2.0,51,True,1942.0,3117,5640,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False,2660000
1525,2.0,445,True,1946.0,3431,0,False,False,False,False,False,False,False,False,True,False,False,False,3.0,False,False,False,False,False,2760000
1527,3.0,111,True,1991.0,4949,11900,False,False,False,False,False,False,True,False,False,False,False,False,4.0,False,False,False,False,False,8100000
1528,2.0,36,True,1998.0,2913,0,False,False,False,False,True,False,False,False,False,False,False,False,3.0,False,False,False,False,True,3650000
1529,2.0,40,True,2013.0,2858,4200,False,False,False,False,False,False,False,False,False,False,False,False,4.0,False,False,False,False,False,2755000
1530,3.0,702,True,1960.0,4056,0,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False,3100000
1531,2.0,81,True,1932.0,3457,0,False,False,False,False,False,False,True,False,False,False,False,True,1.0,False,False,False,False,False,6500000
1532,1.0,26,True,1938.0,1345,3900,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False,3150000
1533,3.0,71,True,2013.0,4861,7900,False,False,False,False,False,False,False,False,False,False,False,False,4.0,False,False,False,False,False,3575000
1536,1.0,25,True,1943.0,1467,3600,False,False,False,False,False,False,False,False,False,False,False,True,1.0,False,False,False,False,False,2735000
1538,2.0,53,True,1882.0,2144,7100,False,False,False,False,False,False,False,False,False,True,False,False,4.0,False,False,False,False,False,7950000
1540,3.0,72,True,1926.0,4255,12200,False,False,False,False,False,False,False,False,False,False,False,False,3.0,False,False,False,False,False,8900000
1541,3.0,695,False,1960.0,4907,3000,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False,2400000
1542,2.0,635,True,1961.0,3415,0,False,False,False,False,False,False,False,False,False,False,False,False,8.0,False,False,False,False,False,2530000
1543,4.0,89,True,2020.0,6234,16800,False,False,False,False,False,False,False,False,False,False,False,False,8.0,False,False,False,False,False,6100000
1544,2.0,58,True,1950.0,3344,6000,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False,3050000
1545,3.0,85,True,1970.0,4314,9240,False,False,False,False,False,False,True,False,False,False,False,False,5.0,True,False,False,False,False,6365000
1546,3.0,74,True,1934.0,3470,0,False,False,False,False,True,False,False,False,False,False,False,True,2.0,False,False,False,False,False,7425000
1547,4.0,94,True,1968.0,4415,0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False,2800000
1548,3.0,72,True,1932.0,4419,8100,False,False,False,False,False,False,False,False,False,False,False,False,3.0,True,False,False,False,False,6200000
1553,1.0,33,True,1930.0,2497,5400,False,False,False,False,True,False,False,False,False,False,True,False,2.0,False,False,False,True,False,3100000
1554,3.0,68,True,1946.0,5986,9300,False,False,False,False,False,True,False,False,False,False,False,False,1.0,False,False,False,True,False,3995000
1555,2.0,60,True,1906.0,2007,6000,False,False,False,False,False,False,False,False,False,False,False,True,2.0,False,True,False,False,False,6370000
1556,4.0,112,True,1960.0,7709,10200,False,False,False,False,False,False,False,False,False,False,False,False,4.0,False,False,False,False,False,4575000
1557,3.0,79,True,1968.0,5909,3600,False,False,False,False,False,False,False,False,False,False,True,False,1.0,False,False,False,False,False,1695000
